# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-05-09 18:33:15 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12358500 M F Flathead River near West Glacier MT
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 12358500
#    TS_ID       Parameter Description
#    82906       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#     P  Provisional data subject to revision.
#     Ice  Value is affected by ice at the measurement site.
#
agency_cd	site_no	datetime	tz_cd	82906_00060	82906_00060_cd
USGS	12358500	2021-04-17 16:15	MDT	1870	A
USGS	12358500	2021-04-17 16:30	MDT	1870	A
USGS	12358500	2021-04-17 16:45	MDT	1870	A
USGS	12358500	2021-04-17 17:00	MDT	1870	A
USGS	12358500	2021-04-17 17:15	MDT	1870	A
USGS	12358500	2021-04-17 17:30	MDT	1870	A
USGS	12358500	2021-04-17 17:45	MDT	1870	A
USGS	12358500	2021-04-17 18:00	MDT	1870	A
USGS	12358500	2021-04-17 18:15	MDT	1870	A
USGS	12358500	2021-04-17 18:30	MDT	1870	A
USGS	12358500	2021-04-17 18:45	MDT	1870	A
USGS	12358500	2021-04-17 19:00	MDT	1870	A
USGS	12358500	2021-04-17 19:15	MDT	1870	A
USGS	12358500	2021-04-17 19:30	MDT	1870	A
USGS	12358500	2021-04-17 19:45	MDT	1870	A
USGS	12358500	2021-04-17 20:00	MDT	1870	A
USGS	12358500	2021-04-17 20:15	MDT	1870	A
USGS	12358500	2021-04-17 20:30	MDT	1870	A
USGS	12358500	2021-04-17 20:45	MDT	1870	A
USGS	12358500	2021-04-17 21:00	MDT	1890	A
USGS	12358500	2021-04-17 21:15	MDT	1890	A
USGS	12358500	2021-04-17 21:30	MDT	1890	A
USGS	12358500	2021-04-17 21:45	MDT	1890	A
USGS	12358500	2021-04-17 22:00	MDT	1890	A
USGS	12358500	2021-04-17 22:15	MDT	1890	A
USGS	12358500	2021-04-17 22:30	MDT	1890	A
USGS	12358500	2021-04-17 22:45	MDT	1890	A
USGS	12358500	2021-04-17 23:00	MDT	1890	A
USGS	12358500	2021-04-17 23:15	MDT	1890	A
USGS	12358500	2021-04-17 23:30	MDT	1890	A
USGS	12358500	2021-04-17 23:45	MDT	1900	A
USGS	12358500	2021-04-18 00:00	MDT	1900	A
USGS	12358500	2021-04-18 00:15	MDT	1890	A
USGS	12358500	2021-04-18 00:30	MDT	1900	A
USGS	12358500	2021-04-18 00:45	MDT	1900	A
USGS	12358500	2021-04-18 01:00	MDT	1900	A
USGS	12358500	2021-04-18 01:15	MDT	1900	A
USGS	12358500	2021-04-18 01:30	MDT	1900	A
USGS	12358500	2021-04-18 01:45	MDT	1900	A
USGS	12358500	2021-04-18 02:00	MDT	1900	A
USGS	12358500	2021-04-18 02:15	MDT	1900	A
USGS	12358500	2021-04-18 02:30	MDT	1920	A
USGS	12358500	2021-04-18 02:45	MDT	1920	A
USGS	12358500	2021-04-18 03:00	MDT	1920	A
USGS	12358500	2021-04-18 03:15	MDT	1920	A
USGS	12358500	2021-04-18 03:30	MDT	1920	A
USGS	12358500	2021-04-18 03:45	MDT	1920	A
USGS	12358500	2021-04-18 04:00	MDT	1920	A
USGS	12358500	2021-04-18 04:15	MDT	1920	A
USGS	12358500	2021-04-18 04:30	MDT	1920	A
USGS	12358500	2021-04-18 04:45	MDT	1920	A
USGS	12358500	2021-04-18 05:00	MDT	1920	A
USGS	12358500	2021-04-18 05:15	MDT	1940	A
USGS	12358500	2021-04-18 05:30	MDT	1940	A
USGS	12358500	2021-04-18 05:45	MDT	1940	A
USGS	12358500	2021-04-18 06:00	MDT	1940	A
USGS	12358500	2021-04-18 06:15	MDT	1940	A
USGS	12358500	2021-04-18 06:30	MDT	1950	A
USGS	12358500	2021-04-18 06:45	MDT	1950	A
USGS	12358500	2021-04-18 07:00	MDT	1950	A
USGS	12358500	2021-04-18 07:15	MDT	1950	A
USGS	12358500	2021-04-18 07:30	MDT	1950	A
USGS	12358500	2021-04-18 07:45	MDT	1970	A
USGS	12358500	2021-04-18 08:00	MDT	1970	A
USGS	12358500	2021-04-18 08:15	MDT	1970	A
USGS	12358500	2021-04-18 08:30	MDT	1970	A
USGS	12358500	2021-04-18 08:45	MDT	1970	A
USGS	12358500	2021-04-18 09:00	MDT	1990	A
USGS	12358500	2021-04-18 09:15	MDT	1990	A
USGS	12358500	2021-04-18 09:30	MDT	1990	A
USGS	12358500	2021-04-18 09:45	MDT	1990	A
USGS	12358500	2021-04-18 10:00	MDT	2010	A
USGS	12358500	2021-04-18 10:15	MDT	2010	A
USGS	12358500	2021-04-18 10:30	MDT	2010	A
USGS	12358500	2021-04-18 10:45	MDT	2010	A
USGS	12358500	2021-04-18 11:00	MDT	2010	A
USGS	12358500	2021-04-18 11:15	MDT	2010	A
USGS	12358500	2021-04-18 11:30	MDT	2030	A
USGS	12358500	2021-04-18 11:45	MDT	2030	A
USGS	12358500	2021-04-18 12:00	MDT	2030	A
USGS	12358500	2021-04-18 12:15	MDT	2030	A
USGS	12358500	2021-04-18 12:30	MDT	2030	A
USGS	12358500	2021-04-18 12:45	MDT	2030	A
USGS	12358500	2021-04-18 13:00	MDT	2040	A
USGS	12358500	2021-04-18 13:15	MDT	2040	A
USGS	12358500	2021-04-18 13:30	MDT	2060	A
USGS	12358500	2021-04-18 13:45	MDT	2060	A
USGS	12358500	2021-04-18 14:00	MDT	2060	A
USGS	12358500	2021-04-18 14:15	MDT	2060	A
USGS	12358500	2021-04-18 14:30	MDT	2080	A
USGS	12358500	2021-04-18 14:45	MDT	2080	A
USGS	12358500	2021-04-18 15:00	MDT	2080	A
USGS	12358500	2021-04-18 15:15	MDT	2080	A
USGS	12358500	2021-04-18 15:30	MDT	2080	A
USGS	12358500	2021-04-18 15:45	MDT	2100	A
USGS	12358500	2021-04-18 16:00	MDT	2080	A
USGS	12358500	2021-04-18 16:15	MDT	2100	A
USGS	12358500	2021-04-18 16:30	MDT	2100	A
USGS	12358500	2021-04-18 16:45	MDT	2100	A
USGS	12358500	2021-04-18 17:00	MDT	2100	A
USGS	12358500	2021-04-18 17:15	MDT	2120	A
USGS	12358500	2021-04-18 17:30	MDT	2100	A
USGS	12358500	2021-04-18 17:45	MDT	2120	A
USGS	12358500	2021-04-18 18:00	MDT	2120	A
USGS	12358500	2021-04-18 18:15	MDT	2130	A
USGS	12358500	2021-04-18 18:30	MDT	2130	A
USGS	12358500	2021-04-18 18:45	MDT	2130	A
USGS	12358500	2021-04-18 19:00	MDT	2130	A
USGS	12358500	2021-04-18 19:15	MDT	2130	A
USGS	12358500	2021-04-18 19:30	MDT	2150	A
USGS	12358500	2021-04-18 19:45	MDT	2150	A
USGS	12358500	2021-04-18 20:00	MDT	2150	A
USGS	12358500	2021-04-18 20:15	MDT	2150	A
USGS	12358500	2021-04-18 20:30	MDT	2150	A
USGS	12358500	2021-04-18 20:45	MDT	2150	A
USGS	12358500	2021-04-18 21:00	MDT	2150	A
USGS	12358500	2021-04-18 21:15	MDT	2170	A
USGS	12358500	2021-04-18 21:30	MDT	2170	A
USGS	12358500	2021-04-18 21:45	MDT	2170	A
USGS	12358500	2021-04-18 22:00	MDT	2170	A
USGS	12358500	2021-04-18 22:15	MDT	2170	A
USGS	12358500	2021-04-18 22:30	MDT	2190	A
USGS	12358500	2021-04-18 22:45	MDT	2170	A
USGS	12358500	2021-04-18 23:00	MDT	2190	A
USGS	12358500	2021-04-18 23:15	MDT	2190	A
USGS	12358500	2021-04-18 23:30	MDT	2190	A
USGS	12358500	2021-04-18 23:45	MDT	2190	A
USGS	12358500	2021-04-19 00:00	MDT	2210	A
USGS	12358500	2021-04-19 00:15	MDT	2190	A
USGS	12358500	2021-04-19 00:30	MDT	2210	A
USGS	12358500	2021-04-19 00:45	MDT	2210	A
USGS	12358500	2021-04-19 01:00	MDT	2210	A
USGS	12358500	2021-04-19 01:15	MDT	2210	A
USGS	12358500	2021-04-19 01:30	MDT	2210	A
USGS	12358500	2021-04-19 01:45	MDT	2210	A
USGS	12358500	2021-04-19 02:00	MDT	2210	A
USGS	12358500	2021-04-19 02:15	MDT	2210	A
USGS	12358500	2021-04-19 02:30	MDT	2230	A
USGS	12358500	2021-04-19 02:45	MDT	2230	A
USGS	12358500	2021-04-19 03:00	MDT	2230	A
USGS	12358500	2021-04-19 03:15	MDT	2230	A
USGS	12358500	2021-04-19 03:30	MDT	2230	A
USGS	12358500	2021-04-19 03:45	MDT	2230	A
USGS	12358500	2021-04-19 04:00	MDT	2230	A
USGS	12358500	2021-04-19 04:15	MDT	2230	A
USGS	12358500	2021-04-19 04:30	MDT	2250	A
USGS	12358500	2021-04-19 04:45	MDT	2250	A
USGS	12358500	2021-04-19 05:00	MDT	2250	A
USGS	12358500	2021-04-19 05:15	MDT	2250	A
USGS	12358500	2021-04-19 05:30	MDT	2250	A
USGS	12358500	2021-04-19 05:45	MDT	2250	A
USGS	12358500	2021-04-19 06:00	MDT	2250	A
USGS	12358500	2021-04-19 06:15	MDT	2250	A
USGS	12358500	2021-04-19 06:30	MDT	2250	A
USGS	12358500	2021-04-19 06:45	MDT	2250	A
USGS	12358500	2021-04-19 07:00	MDT	2270	A
USGS	12358500	2021-04-19 07:15	MDT	2270	A
USGS	12358500	2021-04-19 07:30	MDT	2270	A
USGS	12358500	2021-04-19 07:45	MDT	2270	A
USGS	12358500	2021-04-19 08:00	MDT	2270	A
USGS	12358500	2021-04-19 08:15	MDT	2270	A
USGS	12358500	2021-04-19 08:30	MDT	2270	A
USGS	12358500	2021-04-19 08:45	MDT	2270	A
USGS	12358500	2021-04-19 09:00	MDT	2270	A
USGS	12358500	2021-04-19 09:15	MDT	2270	A
USGS	12358500	2021-04-19 09:30	MDT	2270	A
USGS	12358500	2021-04-19 09:45	MDT	2270	A
USGS	12358500	2021-04-19 10:00	MDT	2270	A
USGS	12358500	2021-04-19 10:15	MDT	2290	A
USGS	12358500	2021-04-19 10:30	MDT	2290	A
USGS	12358500	2021-04-19 10:45	MDT	2270	A
USGS	12358500	2021-04-19 11:00	MDT	2270	A
USGS	12358500	2021-04-19 11:15	MDT	2270	A
USGS	12358500	2021-04-19 11:30	MDT	2290	A
USGS	12358500	2021-04-19 11:45	MDT	2290	A
USGS	12358500	2021-04-19 12:00	MDT	2290	A
USGS	12358500	2021-04-19 12:15	MDT	2290	A
USGS	12358500	2021-04-19 12:30	MDT	2290	A
USGS	12358500	2021-04-19 12:45	MDT	2290	A
USGS	12358500	2021-04-19 13:00	MDT	2290	A
USGS	12358500	2021-04-19 13:15	MDT	2290	A
USGS	12358500	2021-04-19 13:30	MDT	2290	A
USGS	12358500	2021-04-19 13:45	MDT	2290	A
USGS	12358500	2021-04-19 14:00	MDT	2290	A
USGS	12358500	2021-04-19 14:15	MDT	2290	A
USGS	12358500	2021-04-19 14:30	MDT	2290	A
USGS	12358500	2021-04-19 14:45	MDT	2290	A
USGS	12358500	2021-04-19 15:00	MDT	2290	A
USGS	12358500	2021-04-19 15:15	MDT	2300	A
USGS	12358500	2021-04-19 15:30	MDT	2300	A
USGS	12358500	2021-04-19 15:45	MDT	2300	A
USGS	12358500	2021-04-19 16:00	MDT	2300	A
USGS	12358500	2021-04-19 16:15	MDT	2300	A
USGS	12358500	2021-04-19 16:30	MDT	2300	A
USGS	12358500	2021-04-19 16:45	MDT	2300	A
USGS	12358500	2021-04-19 17:00	MDT	2300	A
USGS	12358500	2021-04-19 17:15	MDT	2300	A
USGS	12358500	2021-04-19 17:30	MDT	2300	A
USGS	12358500	2021-04-19 17:45	MDT	2300	A
USGS	12358500	2021-04-19 18:00	MDT	2300	A
USGS	12358500	2021-04-19 18:15	MDT	2300	A
USGS	12358500	2021-04-19 18:30	MDT	2300	A
USGS	12358500	2021-04-19 18:45	MDT	2320	A
USGS	12358500	2021-04-19 19:00	MDT	2320	A
USGS	12358500	2021-04-19 19:15	MDT	2320	A
USGS	12358500	2021-04-19 19:30	MDT	2320	A
USGS	12358500	2021-04-19 19:45	MDT	2320	A
USGS	12358500	2021-04-19 20:00	MDT	2320	A
USGS	12358500	2021-04-19 20:15	MDT	2320	A
USGS	12358500	2021-04-19 20:30	MDT	2320	A
USGS	12358500	2021-04-19 20:45	MDT	2300	A
USGS	12358500	2021-04-19 21:00	MDT	2320	A
USGS	12358500	2021-04-19 21:15	MDT	2320	A
USGS	12358500	2021-04-19 21:30	MDT	2320	A
USGS	12358500	2021-04-19 21:45	MDT	2320	A
USGS	12358500	2021-04-19 22:00	MDT	2320	A
USGS	12358500	2021-04-19 22:15	MDT	2320	A
USGS	12358500	2021-04-19 22:30	MDT	2320	A
USGS	12358500	2021-04-19 22:45	MDT	2320	A
USGS	12358500	2021-04-19 23:00	MDT	2320	A
USGS	12358500	2021-04-19 23:15	MDT	2320	A
USGS	12358500	2021-04-19 23:30	MDT	2320	A
USGS	12358500	2021-04-19 23:45	MDT	2320	A
USGS	12358500	2021-04-20 00:00	MDT	2320	A
USGS	12358500	2021-04-20 00:15	MDT	2320	A
USGS	12358500	2021-04-20 00:30	MDT	2320	A
USGS	12358500	2021-04-20 00:45	MDT	2320	A
USGS	12358500	2021-04-20 01:00	MDT	2320	A
USGS	12358500	2021-04-20 01:15	MDT	2320	A
USGS	12358500	2021-04-20 01:30	MDT	2320	A
USGS	12358500	2021-04-20 01:45	MDT	2320	A
USGS	12358500	2021-04-20 02:00	MDT	2320	A
USGS	12358500	2021-04-20 02:15	MDT	2320	A
USGS	12358500	2021-04-20 02:30	MDT	2320	A
USGS	12358500	2021-04-20 02:45	MDT	2300	A
USGS	12358500	2021-04-20 03:00	MDT	2300	A
USGS	12358500	2021-04-20 03:15	MDT	2320	A
USGS	12358500	2021-04-20 03:30	MDT	2320	A
USGS	12358500	2021-04-20 03:45	MDT	2320	A
USGS	12358500	2021-04-20 04:00	MDT	2320	A
USGS	12358500	2021-04-20 04:15	MDT	2320	A
USGS	12358500	2021-04-20 04:30	MDT	2320	A
USGS	12358500	2021-04-20 04:45	MDT	2320	A
USGS	12358500	2021-04-20 05:00	MDT	2320	A
USGS	12358500	2021-04-20 05:15	MDT	2320	A
USGS	12358500	2021-04-20 05:30	MDT	2320	A
USGS	12358500	2021-04-20 05:45	MDT	2320	A
USGS	12358500	2021-04-20 06:00	MDT	2320	A
USGS	12358500	2021-04-20 06:15	MDT	2320	A
USGS	12358500	2021-04-20 06:30	MDT	2320	A
USGS	12358500	2021-04-20 06:45	MDT	2320	A
USGS	12358500	2021-04-20 07:00	MDT	2320	A
USGS	12358500	2021-04-20 07:15	MDT	2320	A
USGS	12358500	2021-04-20 07:30	MDT	2320	A
USGS	12358500	2021-04-20 07:45	MDT	2320	A
USGS	12358500	2021-04-20 08:00	MDT	2320	A
USGS	12358500	2021-04-20 08:15	MDT	2320	A
USGS	12358500	2021-04-20 08:30	MDT	2320	A
USGS	12358500	2021-04-20 08:45	MDT	2320	A
USGS	12358500	2021-04-20 09:00	MDT	2320	A
USGS	12358500	2021-04-20 09:15	MDT	2320	A
USGS	12358500	2021-04-20 09:30	MDT	2320	A
USGS	12358500	2021-04-20 09:45	MDT	2320	A
USGS	12358500	2021-04-20 10:00	MDT	2320	A
USGS	12358500	2021-04-20 10:15	MDT	2320	A
USGS	12358500	2021-04-20 10:30	MDT	2320	A
USGS	12358500	2021-04-20 10:45	MDT	2320	A
USGS	12358500	2021-04-20 11:00	MDT	2320	A
USGS	12358500	2021-04-20 11:15	MDT	2300	A
USGS	12358500	2021-04-20 11:30	MDT	2320	A
USGS	12358500	2021-04-20 11:45	MDT	2320	A
USGS	12358500	2021-04-20 12:00	MDT	2320	A
USGS	12358500	2021-04-20 12:15	MDT	2320	A
USGS	12358500	2021-04-20 12:30	MDT	2320	A
USGS	12358500	2021-04-20 12:45	MDT	2320	A
USGS	12358500	2021-04-20 13:00	MDT	2320	A
USGS	12358500	2021-04-20 13:15	MDT	2320	A
USGS	12358500	2021-04-20 13:30	MDT	2320	A
USGS	12358500	2021-04-20 13:45	MDT	2320	A
USGS	12358500	2021-04-20 14:00	MDT	2320	A
USGS	12358500	2021-04-20 14:15	MDT	2320	A
USGS	12358500	2021-04-20 14:30	MDT	2320	A
USGS	12358500	2021-04-20 14:45	MDT	2320	A
USGS	12358500	2021-04-20 15:00	MDT	2300	A
USGS	12358500	2021-04-20 15:15	MDT	2300	A
USGS	12358500	2021-04-20 15:30	MDT	2320	A
USGS	12358500	2021-04-20 15:45	MDT	2300	A
USGS	12358500	2021-04-20 16:00	MDT	2320	A
USGS	12358500	2021-04-20 16:15	MDT	2320	A
USGS	12358500	2021-04-20 16:30	MDT	2320	A
USGS	12358500	2021-04-20 16:45	MDT	2320	A
USGS	12358500	2021-04-20 17:00	MDT	2300	A
USGS	12358500	2021-04-20 17:15	MDT	2300	A
USGS	12358500	2021-04-20 17:30	MDT	2300	A
USGS	12358500	2021-04-20 17:45	MDT	2300	A
USGS	12358500	2021-04-20 18:00	MDT	2300	A
USGS	12358500	2021-04-20 18:15	MDT	2300	A
USGS	12358500	2021-04-20 18:30	MDT	2300	A
USGS	12358500	2021-04-20 18:45	MDT	2300	A
USGS	12358500	2021-04-20 19:00	MDT	2300	A
USGS	12358500	2021-04-20 19:15	MDT	2300	A
USGS	12358500	2021-04-20 19:30	MDT	2300	A
USGS	12358500	2021-04-20 19:45	MDT	2300	A
USGS	12358500	2021-04-20 20:00	MDT	2300	A
USGS	12358500	2021-04-20 20:15	MDT	2300	A
USGS	12358500	2021-04-20 20:30	MDT	2300	A
USGS	12358500	2021-04-20 20:45	MDT	2300	A
USGS	12358500	2021-04-20 21:00	MDT	2300	A
USGS	12358500	2021-04-20 21:15	MDT	2300	A
USGS	12358500	2021-04-20 21:30	MDT	2300	A
USGS	12358500	2021-04-20 21:45	MDT	2300	A
USGS	12358500	2021-04-20 22:00	MDT	2300	A
USGS	12358500	2021-04-20 22:15	MDT	2300	A
USGS	12358500	2021-04-20 22:30	MDT	2300	A
USGS	12358500	2021-04-20 22:45	MDT	2300	A
USGS	12358500	2021-04-20 23:00	MDT	2300	A
USGS	12358500	2021-04-20 23:15	MDT	2300	A
USGS	12358500	2021-04-20 23:30	MDT	2300	A
USGS	12358500	2021-04-20 23:45	MDT	2300	A
USGS	12358500	2021-04-21 00:00	MDT	2300	A
USGS	12358500	2021-04-21 00:15	MDT	2300	A
USGS	12358500	2021-04-21 00:30	MDT	2300	A
USGS	12358500	2021-04-21 00:45	MDT	2300	A
USGS	12358500	2021-04-21 01:00	MDT	2300	A
USGS	12358500	2021-04-21 01:15	MDT	2300	A
USGS	12358500	2021-04-21 01:30	MDT	2300	A
USGS	12358500	2021-04-21 01:45	MDT	2300	A
USGS	12358500	2021-04-21 02:00	MDT	2300	A
USGS	12358500	2021-04-21 02:15	MDT	2300	A
USGS	12358500	2021-04-21 02:30	MDT	2300	A
USGS	12358500	2021-04-21 02:45	MDT	2300	A
USGS	12358500	2021-04-21 03:00	MDT	2300	A
USGS	12358500	2021-04-21 03:15	MDT	2300	A
USGS	12358500	2021-04-21 03:30	MDT	2300	A
USGS	12358500	2021-04-21 03:45	MDT	2300	A
USGS	12358500	2021-04-21 04:00	MDT	2300	A
USGS	12358500	2021-04-21 04:15	MDT	2300	A
USGS	12358500	2021-04-21 04:30	MDT	2300	A
USGS	12358500	2021-04-21 04:45	MDT	2300	A
USGS	12358500	2021-04-21 05:00	MDT	2300	A
USGS	12358500	2021-04-21 05:15	MDT	2300	A
USGS	12358500	2021-04-21 05:30	MDT	2300	A
USGS	12358500	2021-04-21 05:45	MDT	2300	A
USGS	12358500	2021-04-21 06:00	MDT	2300	A
USGS	12358500	2021-04-21 06:15	MDT	2300	A
USGS	12358500	2021-04-21 06:30	MDT	2300	A
USGS	12358500	2021-04-21 06:45	MDT	2300	A
USGS	12358500	2021-04-21 07:00	MDT	2300	A
USGS	12358500	2021-04-21 07:15	MDT	2300	A
USGS	12358500	2021-04-21 07:30	MDT	2300	A
USGS	12358500	2021-04-21 07:45	MDT	2300	A
USGS	12358500	2021-04-21 08:00	MDT	2300	A
USGS	12358500	2021-04-21 08:15	MDT	2300	A
USGS	12358500	2021-04-21 08:30	MDT	2300	A
USGS	12358500	2021-04-21 08:45	MDT	2300	A
USGS	12358500	2021-04-21 09:00	MDT	2320	A
USGS	12358500	2021-04-21 09:15	MDT	2300	A
USGS	12358500	2021-04-21 09:30	MDT	2300	A
USGS	12358500	2021-04-21 09:45	MDT	2320	A
USGS	12358500	2021-04-21 10:00	MDT	2320	A
USGS	12358500	2021-04-21 10:15	MDT	2320	A
USGS	12358500	2021-04-21 10:30	MDT	2320	A
USGS	12358500	2021-04-21 10:45	MDT	2320	A
USGS	12358500	2021-04-21 11:00	MDT	2320	A
USGS	12358500	2021-04-21 11:15	MDT	2320	A
USGS	12358500	2021-04-21 11:30	MDT	2320	A
USGS	12358500	2021-04-21 11:45	MDT	2320	A
USGS	12358500	2021-04-21 12:00	MDT	2320	A
USGS	12358500	2021-04-21 12:15	MDT	2320	A
USGS	12358500	2021-04-21 12:30	MDT	2320	A
USGS	12358500	2021-04-21 12:45	MDT	2320	A
USGS	12358500	2021-04-21 13:00	MDT	2320	A
USGS	12358500	2021-04-21 13:15	MDT	2320	A
USGS	12358500	2021-04-21 13:30	MDT	2320	A
USGS	12358500	2021-04-21 13:45	MDT	2320	A
USGS	12358500	2021-04-21 14:00	MDT	2320	A
USGS	12358500	2021-04-21 14:15	MDT	2320	A
USGS	12358500	2021-04-21 14:30	MDT	2320	A
USGS	12358500	2021-04-21 14:45	MDT	2320	A
USGS	12358500	2021-04-21 15:00	MDT	2320	A
USGS	12358500	2021-04-21 15:15	MDT	2320	A
USGS	12358500	2021-04-21 15:30	MDT	2320	A
USGS	12358500	2021-04-21 15:45	MDT	2320	A
USGS	12358500	2021-04-21 16:00	MDT	2320	A
USGS	12358500	2021-04-21 16:15	MDT	2320	A
USGS	12358500	2021-04-21 16:30	MDT	2320	A
USGS	12358500	2021-04-21 16:45	MDT	2320	A
USGS	12358500	2021-04-21 17:00	MDT	2320	A
USGS	12358500	2021-04-21 17:15	MDT	2320	A
USGS	12358500	2021-04-21 17:30	MDT	2320	A
USGS	12358500	2021-04-21 17:45	MDT	2320	A
USGS	12358500	2021-04-21 18:00	MDT	2320	A
USGS	12358500	2021-04-21 18:15	MDT	2320	A
USGS	12358500	2021-04-21 18:30	MDT	2320	A
USGS	12358500	2021-04-21 18:45	MDT	2320	A
USGS	12358500	2021-04-21 19:00	MDT	2320	A
USGS	12358500	2021-04-21 19:15	MDT	2320	A
USGS	12358500	2021-04-21 19:30	MDT	2320	A
USGS	12358500	2021-04-21 19:45	MDT	2320	A
USGS	12358500	2021-04-21 20:00	MDT	2320	A
USGS	12358500	2021-04-21 20:15	MDT	2320	A
USGS	12358500	2021-04-21 20:30	MDT	2320	A
USGS	12358500	2021-04-21 20:45	MDT	2320	A
USGS	12358500	2021-04-21 21:00	MDT	2320	A
USGS	12358500	2021-04-21 21:15	MDT	2320	A
USGS	12358500	2021-04-21 21:30	MDT	2320	A
USGS	12358500	2021-04-21 21:45	MDT	2320	A
USGS	12358500	2021-04-21 22:00	MDT	2320	A
USGS	12358500	2021-04-21 22:15	MDT	2320	A
USGS	12358500	2021-04-21 22:30	MDT	2320	A
USGS	12358500	2021-04-21 22:45	MDT	2320	A
USGS	12358500	2021-04-21 23:00	MDT	2320	A
USGS	12358500	2021-04-21 23:15	MDT	2320	A
USGS	12358500	2021-04-21 23:30	MDT	2320	A
USGS	12358500	2021-04-21 23:45	MDT	2320	A
USGS	12358500	2021-04-22 00:00	MDT	2340	A
USGS	12358500	2021-04-22 00:15	MDT	2340	A
USGS	12358500	2021-04-22 00:30	MDT	2340	A
USGS	12358500	2021-04-22 00:45	MDT	2320	A
USGS	12358500	2021-04-22 01:00	MDT	2320	A
USGS	12358500	2021-04-22 01:15	MDT	2340	A
USGS	12358500	2021-04-22 01:30	MDT	2340	A
USGS	12358500	2021-04-22 01:45	MDT	2320	A
USGS	12358500	2021-04-22 02:00	MDT	2340	A
USGS	12358500	2021-04-22 02:15	MDT	2340	A
USGS	12358500	2021-04-22 02:30	MDT	2340	A
USGS	12358500	2021-04-22 02:45	MDT	2340	A
USGS	12358500	2021-04-22 03:00	MDT	2340	A
USGS	12358500	2021-04-22 03:15	MDT	2340	A
USGS	12358500	2021-04-22 03:30	MDT	2340	A
USGS	12358500	2021-04-22 03:45	MDT	2340	A
USGS	12358500	2021-04-22 04:00	MDT	2340	A
USGS	12358500	2021-04-22 04:15	MDT	2340	A
USGS	12358500	2021-04-22 04:30	MDT	2360	A
USGS	12358500	2021-04-22 04:45	MDT	2340	A
USGS	12358500	2021-04-22 05:00	MDT	2360	A
USGS	12358500	2021-04-22 05:15	MDT	2360	A
USGS	12358500	2021-04-22 05:30	MDT	2360	A
USGS	12358500	2021-04-22 05:45	MDT	2360	A
USGS	12358500	2021-04-22 06:00	MDT	2360	A
USGS	12358500	2021-04-22 06:15	MDT	2360	A
USGS	12358500	2021-04-22 06:30	MDT	2380	A
USGS	12358500	2021-04-22 06:45	MDT	2380	A
USGS	12358500	2021-04-22 07:00	MDT	2380	A
USGS	12358500	2021-04-22 07:15	MDT	2380	A
USGS	12358500	2021-04-22 07:30	MDT	2380	A
USGS	12358500	2021-04-22 07:45	MDT	2380	A
USGS	12358500	2021-04-22 08:00	MDT	2380	A
USGS	12358500	2021-04-22 08:15	MDT	2400	A
USGS	12358500	2021-04-22 08:30	MDT	2400	A
USGS	12358500	2021-04-22 08:45	MDT	2400	A
USGS	12358500	2021-04-22 09:00	MDT	2400	A
USGS	12358500	2021-04-22 09:15	MDT	2400	A
USGS	12358500	2021-04-22 09:30	MDT	2420	A
USGS	12358500	2021-04-22 09:45	MDT	2420	A
USGS	12358500	2021-04-22 10:00	MDT	2440	A
USGS	12358500	2021-04-22 10:15	MDT	2440	A
USGS	12358500	2021-04-22 10:30	MDT	2420	A
USGS	12358500	2021-04-22 10:45	MDT	2440	A
USGS	12358500	2021-04-22 11:00	MDT	2420	A
USGS	12358500	2021-04-22 11:15	MDT	2440	A
USGS	12358500	2021-04-22 11:30	MDT	2440	A
USGS	12358500	2021-04-22 11:45	MDT	2440	A
USGS	12358500	2021-04-22 12:00	MDT	2440	A
USGS	12358500	2021-04-22 12:15	MDT	2440	A
USGS	12358500	2021-04-22 12:30	MDT	2440	A
USGS	12358500	2021-04-22 12:45	MDT	2440	A
USGS	12358500	2021-04-22 13:00	MDT	2440	A
USGS	12358500	2021-04-22 13:15	MDT	2440	A
USGS	12358500	2021-04-22 13:30	MDT	2460	A
USGS	12358500	2021-04-22 13:45	MDT	2440	A
USGS	12358500	2021-04-22 14:00	MDT	2460	A
USGS	12358500	2021-04-22 14:15	MDT	2460	A
USGS	12358500	2021-04-22 14:30	MDT	2460	A
USGS	12358500	2021-04-22 14:45	MDT	2460	A
USGS	12358500	2021-04-22 15:00	MDT	2460	A
USGS	12358500	2021-04-22 15:15	MDT	2480	A
USGS	12358500	2021-04-22 15:30	MDT	2480	A
USGS	12358500	2021-04-22 15:45	MDT	2480	A
